age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
49,178.5,57.0,H,oui,doctorat,Normandie,non,non,1,215.1,3606,divorcé,2.5068201193520885,0.7,574.7797217537943,10000.0,13542.052608120248
44,167.3,96.4,F,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,3,351.0,3015,divorcé,2.5068201193520885,0.03,574.7797217537943,5306.473283539622,15370.731471867794
26,157.5,89.9,H,non,aucun,Auvergne-Rhône-Alpes,non,non,0,286.8,1992,divorcé,2.5068201193520885,0.25,574.7797217537943,409.31,500.0
37,172.8,81.1,H,non,bac+2,Corse,non,non,0,249.3,1642,célibataire,5.0,0.58,574.7797217537943,10000.0,500.0
30,164.7,110.3,F,non,bac,Île-de-France,non,non,1,284.5,1886,veuf,2.5068201193520885,0.8,612.0,5306.473283539622,500.0
43,157.2,72.4,H,non,doctorat,Corse,non,non,0,215.6,1346,marié,2.5068201193520885,0.86,595.0,5306.473283539622,500.0
65,167.9,48.4,F,oui,master,Hauts-de-France,non,oui,0,127.4,3600,veuf,3.0,0.6,381.0,5000.0,16922.25195186645
63,177.6,73.7,F,oui,aucun,Occitanie,non,non,2,109.0,3144,divorcé,2.5068201193520885,0.59,411.0,5306.473283539622,500.0
29,166.9,77.5,H,non,aucun,Occitanie,oui,non,1,98.9,1736,veuf,2.0,0.35,574.7797217537943,10000.0,500.0
66,165.7,90.9,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,1,90.5,786,divorcé,1.0,0.3,574.7797217537943,5306.473283539622,4838.792686019202
66,172.3,70.5,F,non,aucun,Auvergne-Rhône-Alpes,oui,non,2,179.8,6228,veuf,0.0,0.38,354.0,505.03,500.0
38,176.0,56.8,F,oui,bac,Hauts-de-France,oui,oui,0,253.4,4285,marié,2.5068201193520885,0.12,335.0,5306.473283539622,500.0
28,168.5,79.9,H,non,bac,Bretagne,non,non,-1,410.1,3675,veuf,2.5068201193520885,0.46,574.7797217537943,5306.473283539622,500.0
51,182.4,83.7,F,oui,bac,Auvergne-Rhône-Alpes,non,non,0,171.0,1727,célibataire,2.5068201193520885,0.32,574.7797217537943,10000.0,500.0
54,170.7,68.9,H,non,aucun,Occitanie,non,oui,1,109.5,2756,veuf,2.5068201193520885,0.67,574.7797217537943,10000.0,500.0
42,177.9,50.9,H,oui,bac,Occitanie,non,non,0,73.9,2327,veuf,3.0,0.13,574.7797217537943,5000.0,500.0
69,172.6,72.8,H,oui,aucun,Corse,non,oui,0,374.9,1916,veuf,2.5068201193520885,0.3,458.0,1000.63,500.0
48,160.2,51.0,H,non,bac+2,Hauts-de-France,oui,oui,0,260.0,1099,divorcé,3.0,0.68,574.7797217537943,10000.0,500.0
56,157.6,65.9,F,oui,master,Occitanie,non,oui,3,328.2,1605,marié,2.5068201193520885,0.34,574.7797217537943,787.02,18926.971012018177
58,183.0,41.3,H,non,bac+2,Île-de-France,oui,oui,2,347.1,3162,marié,2.5068201193520885,0.02,377.0,10000.0,11317.05772707672
62,165.4,74.9,F,oui,master,Corse,non,non,2,223.1,3830,veuf,5.0,0.01,308.0,5306.473283539622,500.0
63,183.4,73.1,H,non,aucun,Occitanie,oui,oui,2,267.8,500,veuf,2.5068201193520885,0.04,574.7797217537943,5306.473283539622,500.0
29,167.8,88.3,F,oui,bac,Corse,non,oui,1,75.2,2962,divorcé,2.5068201193520885,0.4,574.7797217537943,5000.0,500.0
36,172.4,74.0,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,2,213.9,1523,veuf,2.5068201193520885,0.02,574.7797217537943,5000.0,7568.264375717334
27,176.9,55.5,F,non,doctorat,Occitanie,oui,non,3,344.3,3554,divorcé,2.5068201193520885,0.4,574.7797217537943,5000.0,500.0
66,171.1,64.9,H,oui,doctorat,Hauts-de-France,oui,non,3,236.4,4443,veuf,2.5068201193520885,0.53,440.0,10000.0,7590.862162369456
54,163.8,71.0,H,non,bac,Hauts-de-France,oui,oui,2,222.3,2766,veuf,2.5068201193520885,0.99,590.0,5306.473283539622,500.0
42,172.2,85.0,H,oui,aucun,Hauts-de-France,non,non,2,53.9,2837,veuf,2.5068201193520885,0.93,574.7797217537943,5000.0,500.0
70,176.4,91.4,H,oui,bac,Occitanie,oui,non,2,208.1,2164,veuf,2.5068201193520885,0.93,663.0,5306.473283539622,500.0
41,173.6,55.5,F,oui,doctorat,Normandie,oui,non,1,99.3,1271,marié,2.5068201193520885,0.43,523.0,5000.0,500.0
47,162.5,71.9,F,non,master,Hauts-de-France,oui,non,1,15.7,2230,célibataire,2.5068201193520885,0.55,574.7797217537943,5306.473283539622,500.0
35,172.4,73.4,H,non,bac+2,Île-de-France,oui,oui,-1,229.3,867,marié,2.5068201193520885,0.71,574.7797217537943,5306.473283539622,500.0
20,160.5,58.0,H,oui,aucun,Occitanie,oui,oui,1,308.4,1505,veuf,3.0,0.37,576.0,10000.0,500.0
24,167.0,66.8,F,non,aucun,Île-de-France,oui,oui,1,137.7,1227,célibataire,2.5068201193520885,0.04,817.0,5306.473283539622,500.0
41,173.1,74.0,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,2,167.6,1618,célibataire,2.5068201193520885,0.3,539.0,10000.0,500.0
28,172.6,71.0,F,oui,doctorat,Corse,non,non,-1,95.8,1065,divorcé,2.5068201193520885,0.33,574.7797217537943,5306.473283539622,500.0
55,172.4,70.6,H,non,bac,Normandie,non,oui,1,464.2,2321,veuf,0.0,0.09,574.7797217537943,5000.0,500.0
66,171.7,56.9,H,non,master,Occitanie,oui,non,0,197.5,1549,marié,2.0,0.63,574.7797217537943,5000.0,500.0
29,166.3,65.8,H,oui,bac,Hauts-de-France,non,oui,4,92.3,2841,marié,4.0,0.59,574.7797217537943,5306.473283539622,20359.14263743785
66,170.2,62.5,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,1,109.8,1607,veuf,2.5068201193520885,0.62,574.7797217537943,5000.0,500.0
73,181.7,51.0,F,oui,bac+2,Île-de-France,non,non,2,211.7,3126,célibataire,2.5068201193520885,0.47,574.7797217537943,10000.0,4573.03732213069
68,165.2,81.4,H,oui,doctorat,Île-de-France,oui,oui,4,128.2,2530,marié,2.5068201193520885,0.93,613.0,10000.0,41266.76391048204
56,173.1,73.2,H,oui,bac,Occitanie,oui,oui,3,250.1,2284,divorcé,5.0,0.64,574.7797217537943,1035.23,16987.09552051339
41,172.7,102.2,H,non,bac+2,Bretagne,oui,oui,1,340.9,4029,veuf,4.0,0.09,574.7797217537943,5000.0,11396.277028540822
53,173.5,91.9,F,oui,bac,Auvergne-Rhône-Alpes,oui,non,0,264.4,3122,divorcé,1.0,0.04,574.7797217537943,10000.0,500.0
20,184.5,60.7,F,non,master,Provence-Alpes-Côte d’Azur,oui,non,2,101.5,2554,célibataire,2.5068201193520885,0.8,497.0,10000.0,500.0
51,154.0,62.1,F,oui,master,Île-de-France,non,non,0,271.8,4125,marié,2.5068201193520885,0.37,760.0,1050.24,3949.3607665094414
25,166.7,56.0,F,non,aucun,Corse,non,non,1,160.6,4148,divorcé,5.0,1.0,574.7797217537943,769.87,500.0
29,152.3,64.8,F,non,aucun,Bretagne,oui,non,1,280.5,2784,divorcé,2.5068201193520885,0.24,739.0,5000.0,500.0
28,155.1,53.9,F,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,1,238.5,695,veuf,5.0,0.51,574.7797217537943,5000.0,500.0
27,170.4,62.5,H,non,aucun,Occitanie,oui,non,0,455.0,1389,célibataire,2.5068201193520885,0.14,574.7797217537943,5000.0,500.0
65,170.3,92.4,F,oui,master,Île-de-France,oui,oui,2,215.4,1799,marié,4.0,0.27,421.0,10000.0,15232.197838487937
37,154.8,77.7,H,oui,aucun,Occitanie,oui,oui,2,229.6,3680,veuf,5.0,0.05,737.0,10000.0,8232.208869774784
61,174.8,52.9,H,non,master,Provence-Alpes-Côte d’Azur,oui,oui,3,301.2,4727,veuf,5.0,0.97,458.0,10000.0,27080.061169135097
75,180.2,64.5,F,oui,aucun,Hauts-de-France,non,oui,4,211.2,1548,veuf,2.5068201193520885,0.68,804.0,694.61,14463.395705282652
28,174.9,73.7,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,-2,154.1,2284,marié,2.5068201193520885,0.16,322.0,5306.473283539622,6144.190390089874
68,162.8,82.0,F,non,master,Île-de-France,oui,oui,3,386.9,4288,divorcé,4.0,0.98,679.0,5000.0,18906.9193030344
33,183.1,87.8,H,oui,bac+2,Bretagne,oui,oui,2,195.4,3662,veuf,4.0,0.17,733.0,969.83,24065.571824604594
36,156.7,61.4,H,oui,aucun,Provence-Alpes-Côte d’Azur,non,non,1,82.8,912,célibataire,3.0,0.35,626.0,848.11,500.0
56,198.6,63.9,H,oui,bac,Normandie,non,non,4,85.1,2589,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,500.0
49,160.0,57.8,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1,322.1,2460,veuf,0.0,0.84,515.0,5306.473283539622,500.0
45,174.2,39.9,F,oui,bac,Occitanie,oui,oui,4,292.0,3372,veuf,2.5068201193520885,0.65,574.7797217537943,673.33,17172.11847966603
55,156.7,78.4,H,oui,bac,Provence-Alpes-Côte d’Azur,non,oui,0,140.5,4175,divorcé,2.5068201193520885,0.17,574.7797217537943,795.44,18234.77874348745
31,165.9,70.5,H,oui,aucun,Bretagne,non,non,4,255.8,3192,célibataire,2.5068201193520885,0.66,516.0,5000.0,8520.84783692959
33,159.6,67.1,H,oui,bac,Bretagne,non,non,2,100.9,2008,veuf,1.0,0.39,574.7797217537943,10000.0,500.0
64,165.6,65.1,H,oui,bac+2,Bretagne,oui,non,0,248.6,1765,célibataire,2.5068201193520885,0.39,342.0,5000.0,500.0
30,165.8,97.9,H,oui,master,Corse,oui,non,1,74.5,1412,célibataire,2.5068201193520885,0.23,574.7797217537943,1528.58,500.0
64,177.6,85.2,F,oui,bac,Occitanie,non,non,1,328.2,1818,veuf,4.0,0.84,517.0,360.11,500.0
30,192.3,76.3,F,non,master,Occitanie,oui,oui,2,366.2,2957,veuf,5.0,0.39,574.7797217537943,5000.0,6118.426138861176
25,148.0,57.9,H,non,bac,Occitanie,non,oui,3,366.9,2198,veuf,2.0,0.32,441.0,5000.0,13025.400471408417
45,171.3,76.4,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1,277.6,2062,veuf,2.5068201193520885,0.7,743.0,5000.0,4955.959871842641
73,164.4,77.5,H,oui,aucun,Île-de-France,non,oui,2,273.6,1193,divorcé,1.0,0.18,608.0,1013.83,18497.083878446258
29,180.8,67.3,H,oui,bac,Bretagne,oui,non,0,153.3,2466,célibataire,2.5068201193520885,0.24,574.7797217537943,5000.0,500.0
54,155.7,60.4,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,2,272.9,3557,divorcé,2.0,0.6,843.0,5306.473283539622,22311.581737233337
32,172.1,78.7,F,oui,bac,Auvergne-Rhône-Alpes,non,non,1,258.0,3773,marié,2.0,0.97,699.0,10000.0,500.0
67,179.9,87.9,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,0,220.1,2161,veuf,2.5068201193520885,0.75,635.0,5306.473283539622,9326.554250395482
21,159.6,69.6,H,non,bac,Bretagne,oui,oui,1,252.5,1498,célibataire,2.5068201193520885,0.55,495.0,10000.0,500.0
33,182.4,49.0,F,oui,doctorat,Hauts-de-France,non,non,0,206.5,2844,veuf,0.0,0.34,574.7797217537943,5000.0,500.0
69,164.1,76.0,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,2,210.0,2499,divorcé,2.5068201193520885,0.39,574.7797217537943,5000.0,500.0
36,162.5,89.2,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,0,193.5,2938,divorcé,5.0,0.63,574.7797217537943,10000.0,500.0
35,178.8,73.7,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,2,78.3,3879,célibataire,0.0,0.5,574.7797217537943,5000.0,500.0
66,179.0,69.4,F,non,master,Auvergne-Rhône-Alpes,oui,non,1,-82.1,4197,divorcé,1.0,0.85,574.7797217537943,10000.0,500.0
34,169.0,59.4,F,oui,doctorat,Île-de-France,non,non,3,158.8,1446,marié,2.5068201193520885,0.11,465.0,5306.473283539622,6960.69936859739
62,161.0,56.7,H,non,bac+2,Hauts-de-France,non,oui,3,179.2,3214,divorcé,2.5068201193520885,0.3,574.7797217537943,903.41,16711.385025422842
28,169.8,48.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3,263.9,1689,veuf,0.0,0.65,574.7797217537943,5306.473283539622,29780.01970191709
72,164.2,72.2,F,non,aucun,Normandie,non,non,2,250.0,1091,divorcé,2.5068201193520885,0.74,608.0,5000.0,500.0
34,172.1,63.7,F,oui,bac+2,Occitanie,oui,non,0,168.2,869,veuf,0.0,0.44,574.7797217537943,1008.06,500.0
67,157.7,74.1,F,non,master,Bretagne,oui,non,0,84.9,2858,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,500.0
31,172.1,79.4,H,oui,bac+2,Hauts-de-France,non,non,3,277.8,4194,veuf,2.5068201193520885,0.77,574.7797217537943,5306.473283539622,11334.949659759515
50,166.9,55.2,F,non,bac+2,Corse,oui,non,0,119.4,3007,divorcé,2.5068201193520885,0.61,427.0,5306.473283539622,500.0
27,161.8,58.5,F,non,bac,Provence-Alpes-Côte d’Azur,non,oui,0,276.4,500,veuf,2.5068201193520885,0.52,497.0,5000.0,500.0
44,157.7,62.2,H,oui,bac+2,Île-de-France,non,non,1,152.9,3739,veuf,2.0,0.04,574.7797217537943,513.96,4073.275744228335
27,158.8,70.2,H,non,bac,Auvergne-Rhône-Alpes,oui,oui,-2,400.2,1727,veuf,2.0,0.21,595.0,5000.0,500.0
51,175.7,55.9,F,oui,bac,Provence-Alpes-Côte d’Azur,non,non,3,402.1,4562,veuf,2.5068201193520885,0.46,574.7797217537943,735.67,6269.273516866585
32,165.7,77.1,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,0,148.3,2085,divorcé,0.0,0.43,717.0,1110.9,8036.926835295528
72,174.4,91.7,H,oui,bac+2,Corse,non,non,0,199.5,3017,veuf,2.5068201193520885,0.71,574.7797217537943,5000.0,500.0
28,162.0,75.5,F,oui,doctorat,Bretagne,oui,non,5,250.7,2777,marié,2.5068201193520885,0.08,574.7797217537943,5306.473283539622,500.0
54,167.4,110.2,F,oui,doctorat,Normandie,oui,oui,0,167.7,1034,divorcé,2.5068201193520885,0.99,574.7797217537943,5306.473283539622,1887.0557013554196
31,176.2,86.2,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2,318.7,3677,célibataire,1.0,0.35,574.7797217537943,5306.473283539622,18508.072744337143
57,161.8,87.2,H,non,bac+2,Bretagne,oui,non,3,267.6,2725,veuf,0.0,0.72,574.7797217537943,10000.0,500.0
38,186.5,67.7,H,oui,master,Corse,oui,non,3,85.5,500,veuf,2.5068201193520885,0.9,741.0,5000.0,500.0
19,161.5,59.7,F,non,doctorat,Île-de-France,oui,oui,1,214.8,2710,divorcé,2.5068201193520885,0.6,574.7797217537943,456.25,17202.968777774448
54,160.9,67.3,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,4,276.1,500,veuf,2.0,0.28,574.7797217537943,5000.0,10529.209107225804
73,153.5,68.1,H,oui,master,Corse,non,oui,2,237.0,2957,célibataire,5.0,0.31,590.0,93.5,28031.7014101457
51,181.0,46.6,F,oui,bac+2,Bretagne,oui,non,0,323.7,3011,célibataire,2.5068201193520885,0.78,574.7797217537943,10000.0,500.0
62,165.1,39.6,F,oui,aucun,Corse,non,non,0,310.2,1386,veuf,1.0,0.47,574.7797217537943,5306.473283539622,500.0
68,168.0,56.4,F,non,master,Hauts-de-France,non,oui,2,76.6,732,célibataire,2.5068201193520885,0.56,728.0,5306.473283539622,7415.928233616646
71,169.9,79.8,H,oui,doctorat,Corse,oui,oui,1,115.0,2650,veuf,1.0,0.54,649.0,351.97,8812.344456114333
63,166.7,50.7,H,oui,bac,Hauts-de-France,non,oui,2,323.3,2849,veuf,2.5068201193520885,0.06,574.7797217537943,5306.473283539622,16896.71714239694
22,169.0,63.7,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1,243.0,2789,marié,2.5068201193520885,0.33,342.0,5306.473283539622,500.0
75,155.5,44.8,H,oui,bac+2,Bretagne,oui,non,3,375.5,2107,célibataire,2.5068201193520885,0.09,805.0,10000.0,500.0
35,181.4,97.2,H,oui,doctorat,Île-de-France,oui,oui,1,282.4,2139,divorcé,2.5068201193520885,0.95,574.7797217537943,5306.473283539622,13514.499252188314
56,175.6,46.4,F,oui,master,Île-de-France,non,non,0,192.1,1215,marié,4.0,0.74,626.0,5000.0,500.0
34,190.8,58.8,H,non,bac+2,Corse,oui,non,3,168.7,2901,veuf,2.5068201193520885,0.33,574.7797217537943,5306.473283539622,500.0
65,176.5,60.5,F,non,bac,Corse,oui,oui,0,372.0,3877,veuf,2.5068201193520885,0.29,574.7797217537943,5306.473283539622,500.0
49,156.3,79.2,H,non,master,Corse,oui,non,0,118.0,3393,célibataire,2.5068201193520885,0.3,379.0,5306.473283539622,500.0
47,181.0,77.5,H,non,aucun,Île-de-France,non,non,1,415.7,2013,marié,4.0,0.32,450.0,10000.0,500.0
61,151.3,69.7,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3,104.3,2669,divorcé,2.5068201193520885,0.64,688.0,5306.473283539622,19227.75847089817
75,183.7,96.1,F,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,1,111.7,3998,veuf,2.0,0.45,569.0,5000.0,18094.12546371585
35,173.6,78.8,F,oui,aucun,Corse,non,non,-1,358.7,2235,marié,2.5068201193520885,0.45,574.7797217537943,5000.0,500.0
45,153.3,52.4,H,oui,doctorat,Corse,oui,oui,4,357.0,1786,veuf,4.0,0.15,496.0,5306.473283539622,18657.275774742106
44,159.1,92.4,F,oui,aucun,Hauts-de-France,non,oui,1,91.3,833,célibataire,0.0,0.5,588.0,10000.0,500.0
72,179.7,68.9,H,non,bac+2,Île-de-France,oui,non,3,338.8,3407,veuf,2.5068201193520885,0.27,668.0,5000.0,3804.9173492159534
43,167.1,85.8,H,non,master,Normandie,oui,non,0,192.9,1799,divorcé,1.0,0.62,490.0,5306.473283539622,500.0
67,176.6,74.1,H,non,bac,Corse,non,oui,3,327.7,4414,veuf,3.0,0.81,630.0,10000.0,17699.173265350273
43,178.9,107.5,H,non,bac,Normandie,oui,non,1,157.9,2756,divorcé,2.5068201193520885,0.04,574.7797217537943,1266.12,500.0
38,154.9,79.3,F,oui,bac+2,Corse,non,oui,1,302.5,1816,veuf,3.0,0.51,796.0,5306.473283539622,4761.08351981037
27,171.5,62.7,F,oui,master,Île-de-France,non,non,2,62.3,1249,veuf,2.0,0.7,579.0,5000.0,4818.502890286607
42,189.2,75.9,F,oui,aucun,Hauts-de-France,oui,non,1,335.0,4990,divorcé,2.5068201193520885,0.86,547.0,5306.473283539622,500.0
19,157.7,50.9,F,oui,bac,Occitanie,oui,oui,2,258.2,1828,divorcé,2.5068201193520885,0.53,348.0,10000.0,500.0
67,167.3,52.2,F,non,doctorat,Hauts-de-France,non,oui,0,268.0,1433,marié,2.5068201193520885,0.09,631.0,999.11,7231.81620233486
62,171.5,51.6,H,non,master,Hauts-de-France,oui,oui,5,164.6,1946,veuf,2.5068201193520885,0.31,826.0,5306.473283539622,29153.804464817644
44,195.3,63.9,F,oui,master,Corse,oui,oui,2,385.3,1424,marié,2.5068201193520885,0.21,574.7797217537943,10000.0,500.0
26,174.2,61.0,F,non,master,Île-de-France,non,non,2,152.8,3624,veuf,5.0,0.51,574.7797217537943,10000.0,500.0
29,163.3,59.7,H,non,doctorat,Corse,non,non,2,172.1,2856,veuf,2.5068201193520885,0.53,364.0,5306.473283539622,500.0
59,172.3,63.1,F,oui,aucun,Corse,non,non,2,77.1,3368,veuf,2.5068201193520885,0.2,734.0,1351.36,500.0
33,160.5,87.0,H,oui,doctorat,Occitanie,non,non,0,181.3,2496,marié,5.0,0.3,574.7797217537943,5306.473283539622,7138.762735234996
74,163.7,72.6,H,non,master,Corse,non,oui,1,294.8,2643,veuf,2.5068201193520885,0.46,574.7797217537943,5306.473283539622,4453.426615750728
49,176.7,66.1,F,non,bac+2,Corse,oui,oui,1,232.3,1825,veuf,2.5068201193520885,0.31,571.0,5306.473283539622,500.0
40,173.7,87.1,F,non,master,Bretagne,non,oui,2,134.5,3559,célibataire,2.5068201193520885,0.24,574.7797217537943,5306.473283539622,20429.693991350305
23,183.3,81.5,H,oui,aucun,Occitanie,non,oui,2,179.8,2859,veuf,2.5068201193520885,0.85,574.7797217537943,5306.473283539622,17138.980737599995
20,168.7,70.6,F,non,doctorat,Hauts-de-France,oui,non,1,295.0,1017,divorcé,2.5068201193520885,0.19,562.0,10000.0,500.0
72,180.7,64.6,H,non,bac+2,Auvergne-Rhône-Alpes,non,non,1,152.4,3125,veuf,2.5068201193520885,0.7,574.7797217537943,5000.0,500.0
68,166.5,68.7,F,non,bac+2,Bretagne,oui,oui,2,199.1,3836,divorcé,2.5068201193520885,0.49,574.7797217537943,5000.0,11058.723476136376
41,180.0,69.0,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3,188.4,4746,célibataire,5.0,0.4,574.7797217537943,5000.0,56461.97791911173
39,169.4,40.4,H,oui,bac,Corse,non,oui,5,346.8,3298,veuf,3.0,0.04,346.0,793.3,28626.39798787251
67,174.5,81.6,H,oui,doctorat,Occitanie,non,non,4,257.6,3249,célibataire,2.5068201193520885,0.3,574.7797217537943,5306.473283539622,18241.878144711696
33,186.2,75.8,F,oui,bac+2,Corse,oui,oui,3,275.6,3314,veuf,0.0,0.57,574.7797217537943,739.01,6190.113683028287
66,153.2,71.5,H,oui,master,Corse,oui,non,4,275.8,2728,divorcé,2.5068201193520885,0.47,574.7797217537943,5306.473283539622,6195.807421026357
22,161.0,72.6,F,oui,bac,Île-de-France,oui,non,1,99.2,4059,divorcé,4.0,0.73,574.7797217537943,10000.0,500.0
30,186.0,60.1,F,oui,bac+2,Bretagne,oui,oui,6,293.8,2622,veuf,5.0,0.82,309.0,1310.94,29814.937290839844
27,169.9,106.9,H,oui,aucun,Auvergne-Rhône-Alpes,oui,non,0,227.5,1334,veuf,2.5068201193520885,0.81,574.7797217537943,10000.0,500.0
41,168.1,74.3,F,oui,master,Hauts-de-France,oui,non,4,287.2,1208,divorcé,3.0,0.73,574.7797217537943,5306.473283539622,500.0
72,175.3,72.2,H,oui,master,Provence-Alpes-Côte d’Azur,non,non,4,100.0,2284,veuf,2.0,0.55,574.7797217537943,5000.0,16795.397739079275
53,180.1,52.3,F,non,aucun,Bretagne,non,oui,1,167.7,3624,marié,0.0,0.92,404.0,692.55,500.0
39,175.4,50.6,H,oui,bac+2,Île-de-France,oui,non,1,190.0,1521,marié,2.5068201193520885,0.42,811.0,5306.473283539622,500.0
68,167.7,82.6,F,non,aucun,Hauts-de-France,oui,non,1,272.9,4864,veuf,2.5068201193520885,0.48,830.0,5306.473283539622,500.0
34,170.9,68.8,H,non,bac+2,Île-de-France,oui,oui,0,270.1,3746,célibataire,0.0,0.98,607.0,10000.0,12271.756592178808
31,187.6,55.0,H,oui,bac+2,Bretagne,oui,oui,0,322.5,2655,divorcé,0.0,0.63,574.7797217537943,5306.473283539622,1503.7172445563097
57,152.9,46.1,H,oui,master,Occitanie,non,non,1,320.7,2679,veuf,3.0,0.39,447.0,10000.0,500.0
27,172.7,61.7,H,non,doctorat,Auvergne-Rhône-Alpes,non,oui,2,233.5,3583,divorcé,2.5068201193520885,0.58,574.7797217537943,10000.0,32967.33273056818
53,176.5,87.6,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,2,301.8,3517,célibataire,2.5068201193520885,0.26,381.0,708.26,500.0
41,180.1,81.4,H,oui,bac,Auvergne-Rhône-Alpes,non,oui,0,305.6,500,divorcé,2.5068201193520885,0.73,574.7797217537943,10000.0,5316.8665938929535
26,178.9,53.5,F,oui,bac+2,Hauts-de-France,oui,non,2,342.0,2438,veuf,3.0,0.6,574.7797217537943,828.93,500.0
21,173.5,72.6,F,non,master,Île-de-France,non,oui,0,436.1,2041,veuf,2.5068201193520885,0.03,574.7797217537943,1377.18,9384.791996166874
24,163.6,75.8,H,non,bac,Normandie,oui,non,1,273.7,500,divorcé,2.5068201193520885,0.66,557.0,10000.0,500.0
47,171.3,26.5,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,1,194.7,1991,marié,2.5068201193520885,0.62,574.7797217537943,5000.0,9111.08491769923
44,170.1,38.6,F,oui,bac+2,Normandie,oui,oui,4,146.7,656,veuf,2.5068201193520885,0.75,772.0,5000.0,6052.2440225128485
54,184.9,54.0,H,non,master,Auvergne-Rhône-Alpes,oui,oui,2,318.0,2528,veuf,2.5068201193520885,0.47,574.7797217537943,10000.0,11811.257561764836
60,183.6,76.9,H,non,master,Auvergne-Rhône-Alpes,non,non,0,289.3,892,marié,2.5068201193520885,0.49,574.7797217537943,5000.0,500.0
26,168.2,65.5,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,3,283.1,4956,divorcé,2.5068201193520885,0.69,560.0,5306.473283539622,6247.348798195641
33,159.6,72.4,F,oui,doctorat,Hauts-de-France,non,oui,1,151.1,1441,divorcé,1.0,0.2,846.0,5000.0,20767.919659685027
56,149.9,64.3,F,non,master,Île-de-France,non,non,1,271.6,3608,veuf,3.0,0.64,472.0,5306.473283539622,500.0
48,177.6,50.6,H,oui,aucun,Corse,non,non,1,276.2,3489,veuf,2.5068201193520885,0.62,574.7797217537943,893.99,500.0
39,178.3,74.5,F,oui,master,Hauts-de-France,non,non,3,284.6,3220,veuf,2.5068201193520885,0.15,804.0,5000.0,10100.039113021918
71,190.6,88.6,F,non,aucun,Corse,non,oui,1,224.8,3034,célibataire,2.5068201193520885,0.96,574.7797217537943,5000.0,500.0
19,179.8,81.5,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,3,352.2,2543,célibataire,2.5068201193520885,0.55,574.7797217537943,5000.0,500.0
30,169.9,92.8,F,non,bac,Hauts-de-France,oui,oui,1,214.1,1809,veuf,5.0,0.3,574.7797217537943,322.1,500.0
38,143.4,71.0,F,non,bac,Hauts-de-France,oui,non,2,316.6,3297,célibataire,0.0,0.52,574.7797217537943,10000.0,500.0
25,164.6,56.3,H,non,bac,Occitanie,oui,non,1,108.5,1469,veuf,4.0,0.67,574.7797217537943,1024.09,500.0
34,162.0,67.2,F,non,master,Hauts-de-France,oui,oui,1,341.0,1436,veuf,2.5068201193520885,0.02,806.0,761.14,6072.09389749617
44,170.3,66.8,H,non,bac+2,Bretagne,oui,non,0,192.2,957,veuf,4.0,0.09,574.7797217537943,690.91,500.0
